"subject","country","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","rel_9","cnorm_1","cnorm_2","wb_gen_1","wb_gen_2","wb_phys_1","wb_phys_2","wb_phys_3","wb_phys_4","wb_phys_5","wb_phys_6","wb_phys_7","wb_psych_1","wb_psych_2","wb_psych_3","wb_psych_4","wb_psych_5","wb_psych_6","wb_soc_1","wb_soc_2","wb_soc_3","wb_overall_mean","wb_phys_mean","wb_psych_mean","wb_soc_mean","age","gender","ses","education","ethnicity","denomination","gdp","gdp_scaled","sample_type","compensation","attention_check","majority"
"4634","Turkey","0.5","0.142857142857143","0","0","0.833333333333333","0.166666666666667","1","0.75","0","1","0.5","4","5","2","5","3","5","3","4","4","4","3","3","5","2","4","4","3","3","4.38888888888889","3.71428571428571","3.16666666666667","5","20","woman","6","1","Middle-Eastern/Arab","Christian (Orthodox - Russian/Greek/etc.)","46556.0995671478","-0.208237450865951","general public","no compensation + course credit","1","1"
"6978","US","0.5","0.142857142857143","0","0","0.5","0","0.5","1","0.25","0.25","0.5","3","3","1","4","5","2","2","4","3","3","3","3","3","4","4","3","5","5","4.38888888888889","4.57142857142857","3.16666666666667","2.66666666666667","49","woman","8","5","Caucasian/European",NA,"46556.0995671478","1.15637723528789","mixed","raffle","1","0"
"4075","Germany","0","0.714285714285714","0","0","1","0","0.166666666666667","0","0","0.5","0","3","1","5","4","4","3","3","4","4","4","5","4","2","4","4","5","4","4","3.33333333333333","2.85714285714286","3","3.5","55","woman","7","5","South Asian","Christian (Roman Catholic)","15923.3590619893","-0.867917483502592","online panel","raffle","1","1"
"4182","Italy","0","0","1","1","0.5","0.833333333333333","0.666666666666667","0","0","0","0.25","5","5","4","3","3","4","2","5","4","3","4","4","5","4","2","3","4","4","4.44444444444444","3.85714285714286","3.66666666666667","3.33333333333333","24","man","6","7","South Asian","Christian (Orthodox - Russian/Greek/etc.)","9311.36611728167","0.292837379808369","online panel","raffle","1","1"
"7552","Germany","0.666666666666667","0","0","0","0","0","1","0.25","0.5","0.5","0.5","4","4","5","4","5","5","5","5","3","5","3","1","4","4","4","4","1","4","4.61111111111111","3.42857142857143","3.5","3.5","40","man","8","5","Caucasian/European","Christian (Roman Catholic)","8920.76210462979","1.15637723528789","mixed","no compensation + course credit","1","1"
"3406","France","0.833333333333333","0","0","1","0","0.166666666666667","0.5","0","0.75","0.75","0.25","3","3","5","4","3","3","3","5","3","4","3","3","4","3","4","4","4","1","2.83333333333333","4.28571428571429","3","2","25","woman","7","5","Caucasian/European",NA,"9311.36611728167","-1.14590037797124","general public","monetary reward","1","1"
"6253","Germany","0","0","0","0","0.833333333333333","0.5","0.5","0.5","0","0","0.5","5","4","2","5","4","5","4","4","4","3","3","3","4","2","2","1","3","2","3.11111111111111","3.42857142857143","2.66666666666667","4.66666666666667","23","man","4","5","East Asian","Christian (Roman Catholic)","30523.8592390474","-1.49629850587786","mixed","monetary reward","1","1"
"4986","Germany","0.5","0","0","1","0.333333333333333","0","0.166666666666667","0","0","0.5","0.25","3","4","4","5","5","5","4","4","3","2","3","4","2","4","4","4","4","5","4.16666666666667","3.57142857142857","2.5","2.66666666666667","59","man","9","4","Caucasian/European",NA,"42491.3644350973","1.24288037523174","online panel","monetary reward","1","0"
"781","Ireland","0","0","1","0","0.666666666666667","0.5","1","0.25","0","0.5","0.25","4","5","5","5","4","5","4","5","4","3","5","5","4","4","4","4","3",NA,"4.5","4.42857142857143","3.16666666666667","3","70","woman","8","6","Caucasian/European",NA,"15923.3590619893","0.28604408028733","students","course credit","1","1"
"7151","Netherlands","0.333333333333333","0.571428571428571","0","1","0.666666666666667","0","0.166666666666667","0.5","0","0.75","0.75","5","1","2","5","4","5","2","4","3","3","5","4","3","3","4","3","3","5","3.94117647058824","3.57142857142857","3.33333333333333","4","47","man","4","7","Asian","Christian (Roman Catholic)","9311.36611728167","-1.49629850587786","mixed","monetary reward","1","1"
"5695","Denmark","0","1","1","1","0.833333333333333","0.333333333333333","1","0","0","0.25","0.25","3","4","4","4","4","4","4","3","4","4","2","3","4","4","3","4","4","4","3.77777777777778","3.85714285714286","2.83333333333333","3.66666666666667","24","man","7","4","Caucasian/European",NA,"78806.431996268","0.808366944407156","mixed","monetary reward","1","1"
"3960","Singapore","0","1","0","1","0.5","1","1","0.25","0","0","0","4","4","5","3","3","4","4","4","3","4","4","4","4","5","1","3","4","5","3.44444444444444","3.85714285714286","4.16666666666667","4.33333333333333","59","woman","6","7","Asian",NA,"62641.0145699281","0.590206515018923","mixed","raffle","1","1"
"4679","Turkey","0.333333333333333","0","0","0","0.666666666666667","0.333333333333333","0","0.75","1","0.25","0.5","4","4","2","5","4","3","2","4","5","4","5","4","5","4","3","2","4","1","3.47058823529412","3.42857142857143","2.83333333333333","4","59","man","2","5","Mixed / other",NA,"46556.0995671478","-0.208237450865951","mixed","raffle","1","1"
"5703","Singapore","0.333333333333333","0.857142857142857","0","0","0.833333333333333","0","0","0.25","0","0.5","0.5","5","1","5","3","5","5","1","4","4","5","5","4","5","2","2","5","4","2","3.83333333333333","4","2.5","4.66666666666667","28","man","6","5","Caucasian/European","Buddhist","39286.7376488008","-0.867917483502592","mixed","monetary reward","1","1"
"1577","Australia","0.5","0.142857142857143","0","1","0","0.166666666666667","0.666666666666667","0","0.25","0.5","1","3","2","3","5","5","3","4","4","4","4","5","3","4","2","3","3","3","4","4.5","3.42857142857143","4.16666666666667","3.5","24","man","5","5","Caucasian/European","Christian (Roman Catholic)","48195.5799044116","0.590206515018923","online panel","no compensation","4","1"
"589","Netherlands","0","0.285714285714286","1","0","1","0","1","0","0","1","0","5","5","5","5","4","5","4","3","2","4","4","4","5","4","3","5","2","4","3.83333333333333","4.28571428571429","3.83333333333333","4.33333333333333","23","man","6","3","Caucasian/European",NA,"15923.3590619893","-0.208237450865951","online panel","course credit","1","1"
"4739","Singapore","0.166666666666667","0.857142857142857","0","1","0.166666666666667","0.833333333333333","0.833333333333333","0.5","0.25","0.25","0","4","3","3","5","4","5","3","4","3","4","4","4","3","3","5","5","3","5","3.44444444444444","4","2.5","4.33333333333333","35","man","7","5","Caucasian/European",NA,"78806.431996268","0.590206515018923","mixed","monetary reward","1","0"
"1468","Lithuania","0","0","0","0","0.166666666666667","0.166666666666667","0.833333333333333","0.25","0","0.25","0.5","4","3","5","2","5","4","3","5","4","3","1","4","3","3","4","3","1","4","3","4.28571428571429","4.16666666666667","4.33333333333333","35","woman","8","3","Caucasian/European","Christian (Roman Catholic)","46210.5476227883","-0.724855477453004","mixed","monetary reward","1","1"
"6233","UK","0","0","0","1","0.166666666666667","1","1","0.25","0","0.25","0.25","4","2","5","5","2","2","1","5","5","5","5","5","4","4","2","2","5","4","2.27777777777778","3.28571428571429","4.16666666666667","2.66666666666667","32","woman","6","3","Caucasian/European",NA,"15923.3590619893","-1.03157454652352","students","monetary reward","1","1"
"728","Ireland","0.166666666666667","0","0","1","0.5","0.666666666666667","1","0.75","1","0.5","0.25","4","4","5","4","4","5","3","4","2","4","5","5","3","2","2","3","3","5","4.27777777777778","2.57142857142857","2.5","4","22","woman","8","3","Caucasian/European","Christian (Roman Catholic)","3237.88336815666","0.500518754706187","mixed","monetary reward","1","1"
"1194","Australia","0","0.428571428571429","0","1","1","1","0.833333333333333","0.5","0","0.25","0.5","5","3","5","5","3","2","3","4","2","2","4","3","1","2","4","4","3","5","4.05555555555556","1.28571428571429","3.5","4.33333333333333","42","man","3","3","Caucasian/European",NA,"19089.7075056564","0.590206515018923","mixed","course credit","1","0"
"1871","Germany","0","0.571428571428571","0","1","1","1","0.166666666666667","0.25","0.5","0.25","0.25","3","4","3","4","4","4","4","4","5","3","1","4","4","4","5","5","4",NA,"3.5","2.57142857142857","3.33333333333333","3","39","woman","7","3","South Asian",NA,"39286.7376488008","0.187687061666867","online panel","no compensation","1","1"
"3609","Morocco","0.5","0","1","0","0.666666666666667","0.166666666666667","1","0.5","0.5","0.25","0.25","4","4","5","5","5","5","4","1","3","4","2","3","4","3","3","4","5","3","4.22222222222222","3.14285714285714","3.33333333333333","4.66666666666667","20","woman","8","7","Caucasian/European",NA,"39286.7376488008","1.15637723528789","students","monetary reward","1","1"
"7753","Turkey","0","0.571428571428571","0","0","1","0","1","0.25","0","0.5","0","5","4","5","4","2","4","3","1","4","3","2","3","4","2","2","4","4","2","4.16666666666667","3.57142857142857","2.83333333333333","3","20","man","7","7","South Asian",NA,"48195.5799044116","0.51613148818575","mixed","raffle","1","1"
"9737","Romania","0.333333333333333","0.714285714285714","1","0","0","0","0.666666666666667","0.25","0.25","0.25","0.25","4","1","4","4","4","4","1","4","4","4","4","3","5","4","4","4","4","3","3.44444444444444","4.42857142857143","2.16666666666667","3.33333333333333","41","man","5","5","Caucasian/European","Christian (Roman Catholic)","3237.88336815666","-1.44107284929397","online panel","raffle","1","1"
"39","France","0.166666666666667","0.571428571428571","0","1","0.5","0.166666666666667","0","0","0.25","0.75","0.25","4","5","5","2","5","4","3","5","4","4","2","3","3","2","4","5","4","5","3.94444444444444","4","3.83333333333333","4","25","woman","7","3","Caucasian/European",NA,"41613.9980821757","0.51613148818575","online panel","monetary reward","1","1"
"1525","Chile","0.666666666666667","0","0","0","0.833333333333333","0","0.333333333333333","0.5","0","0.25","0.5","4","4","4","4","1","5","4","5","3","4","4","2","4","5","4","3","3","2","3.16666666666667","3.42857142857143","4.16666666666667","4.33333333333333","45","man","8","4","African",NA,"2015.59048548675","-0.724855477453004","students","course credit","1","1"
"9918","Israel","0","0.857142857142857","0","1","0.5","1","1","0.75","0.25","0.25","0.25","5","3","5","5","4","4","3","3","4","4","4","4","4","4","4","5","4",NA,"3.55555555555556","4.14285714285714","3.83333333333333","4","36","man","3","5","Caucasian/European",NA,"15923.3590619893","-1.1666606545353","mixed","monetary reward","1","1"
"4875","Brazil","0.333333333333333","0.857142857142857","0","0","1","1","0.833333333333333","0.25","0.25","1","1","2","4","4","5","3","5","4","3","4","4","2","4","4","4","2","3","4","4","4.11764705882353","4","2.5","3","55","woman","7","7","Caucasian/European","Christian (Roman Catholic)","19089.7075056564","1.97326652406719","mixed","course credit","1","1"
"10468","Italy","0.666666666666667","0","0","0","0.333333333333333","0.166666666666667","0.166666666666667","0.5","0","0.25","0","3","4","5","4","4","5","3","4","4","5","5","4","3","4","4","4","5","5","4.5","3.71428571428571","3.83333333333333","4","33","man","4","4","Caucasian/European","Jewish","46556.0995671478","0.590206515018923","students","raffle","1","0"
"4431","Turkey","0.5","0.857142857142857","0","1","1","0","0","0","0","0","0","3","3","4","4","5","5","4","4","2","4","3","4","1","4","3","3","3","4","4.33333333333333","3.28571428571429","3.5","4.66666666666667","45","man","3","5","Caucasian/European","Christian (Roman Catholic)","48195.5799044116","1.97326652406719","students","raffle","1","1"
"5517","Italy","0.833333333333333","0.857142857142857","1","0","0.666666666666667","0.5","0","0.25","0.25","0.25","0.5","4","3","5","4","4","5","4","5","4","4","2","2","2","3","2","3","4","3","3.94444444444444","3.57142857142857","2.66666666666667","3.33333333333333","31","man","10","5","Caucasian/European","Christian (Orthodox - Russian/Greek/etc.)","46210.5476227883","1.15637723528789","mixed","no compensation","1","0"
"9288","Canada","0","0.428571428571429","0","0","0.666666666666667","1","0.333333333333333","0","0","0.75","0.5","4","4","3","5","4","2","3","4","4","4","5","3","4","2","3","4","5","4","3.38888888888889","4.42857142857143","3.83333333333333","4","24","woman","6","4","Indian","Christian (Roman Catholic)","39286.7376488008","-0.208237450865951","mixed","monetary reward","1","0"
"2110","China","0.166666666666667","1","0","0","0","0.666666666666667","0.833333333333333","0.75","0","1","1","4","2","2","5","3","3","4","4","4","4","4","5","3","5","2","4","3","5","3.11764705882353","2.85714285714286","3.66666666666667","4.33333333333333","23","man","6","5","Asian",NA,"60726.4665351509","1.24288037523174","students","raffle","1","1"
"5922","UK","0","0","0","0","1","0.666666666666667","0.166666666666667","0","0","0.25","0.5","3","5","3","5","3","4","4","3","1","3","4","4","5","3","4","2","3",NA,"4.33333333333333","4.14285714285714","4","4.5","36","man","9","7",NA,"Christian (Roman Catholic)","14869.0906823045","-0.724855477453004","online panel","monetary reward","1","1"
"5729","Chile","0.833333333333333","0","1","0","0.166666666666667","0.5","1","0","1","0.5","0.5","4","4","4","5","4","5","5","4","4","4","4","5","4","3","4","5","4","2","4.11111111111111","3.42857142857143","3","4","62","woman","7","3","Latin-American","Christian (Roman Catholic)","9311.36611728167","0.292837379808369","mixed","monetary reward","1","1"
"8479","Morocco","0","0","0","1","0.666666666666667","0","0.833333333333333","0","0.75","0.5","0.5","3","3","5","4","4","5","5","5","3","4","4","3","4","5","4","5","3","3","1.61111111111111","4.42857142857143","4","4.33333333333333","22","woman","3","5","Caucasian/European",NA,"34318.3511241724","1.00180198970142","online panel","course credit","1","1"
"1921","Australia","0.666666666666667","0","0","1","0.666666666666667","0.5","0.666666666666667","0.5","0.25","0.25","0.25","4","4","2","5","4","2","5","4","4","5","3","3","3","3","4","4","4","2","4.41176470588235","4","3.33333333333333","4","25","man","7","4","East Asian",NA,"46210.5476227883","0.292837379808369","online panel","raffle","1","1"
"4733","France","0","1","0","0","0.333333333333333","0","0.166666666666667","0.5","0","0","0.25","5","5","4","5","5","5","4","4","5","5","4","5","2","3","3","3","4","3","3.22222222222222","2.85714285714286","4.66666666666667","3.33333333333333","20","woman","8","6","Mixed / other",NA,"60726.4665351509","0.292837379808369","mixed","raffle","1","1"
"7343","Italy","0.5","0.571428571428571","0","1","0.666666666666667","0.166666666666667","0","0","0","0.5","0.25","3","4","3","4","4","4","2","4","3","4","4","4","5","3","3","3","3","4","3","4","2.16666666666667","2","57","woman","6","5","Chinese","Christian (Roman Catholic)","48195.5799044116","-1.49629850587786","online panel","monetary reward","1","1"
"3419","Japan","0.166666666666667","0.142857142857143","1","0","0.166666666666667","0.833333333333333","0.833333333333333","0.75","0.25","0.5","0.25","3","3","2","5","3","5","4","5","4","2","3","3","2","4","4","4","2","3","4.27777777777778","3.42857142857143","3.66666666666667","3.33333333333333","57","woman","7","6","Chinese",NA,"46556.0995671478","1.33057548063109","online panel","monetary reward","1","1"
"2240","Denmark","0","0","0","0","0.166666666666667","0.5","0.333333333333333","0","0.75","0.75","0.5","4","4","4","4","3","4","1","5","4","2","4","4","5","4","3","4","4","2","3.5","4.71428571428571","4","3.33333333333333","60","woman","4","5","Caucasian/European","Christian (Roman Catholic)","2015.59048548675","0.187687061666867","students","raffle","1","1"
